event_id,player_id,player_name,competition,match_id,match_date_utc,match_label,team_id,team_name,opponent_name,match_period,event_sec,event_name,sub_event_name,start_x,start_y,end_x,end_y,tag_ids,tag_labels
242905610,346101,Trent Alexander-Arnold,England,2500052,2018-04-14 16:30:00,"Liverpool - AFC Bournemouth, 3 - 0",1612,Liverpool,AFC Bournemouth,2H,2042.214849,Pass,Cross,67,63,92,43,402|801|1801,Right|high|accurate
247039865,346101,Trent Alexander-Arnold,England,2500072,2018-04-28 11:30:00,"Liverpool - Stoke City, 0 - 0",1612,Liverpool,Stoke City,1H,230.85094099999998,Pass,Cross,99,62,0,0,402|2101|1802,Right|blocked|not accurate
247040484,346101,Trent Alexander-Arnold,England,2500072,2018-04-28 11:30:00,"Liverpool - Stoke City, 0 - 0",1612,Liverpool,Stoke City,1H,1841.253847,Pass,Cross,71,92,0,0,402|2101|1802,Right|blocked|not accurate
247040558,346101,Trent Alexander-Arnold,England,2500072,2018-04-28 11:30:00,"Liverpool - Stoke City, 0 - 0",1612,Liverpool,Stoke City,1H,2170.450746,Pass,Cross,79,98,0,0,402|801|1802,Right|high|not accurate
247041058,346101,Trent Alexander-Arnold,England,2500072,2018-04-28 11:30:00,"Liverpool - Stoke City, 0 - 0",1612,Liverpool,Stoke City,2H,1122.3170250000003,Pass,Cross,95,72,0,0,402|2101|1802,Right|blocked|not accurate
249634024,346101,Trent Alexander-Arnold,England,2500082,2018-05-06 15:30:00,"Chelsea - Liverpool, 1 - 0",1612,Liverpool,Chelsea,1H,428.36254299999996,Pass,Cross,86,81,86,5,402|801|1801,Right|high|accurate
249635120,346101,Trent Alexander-Arnold,England,2500082,2018-05-06 15:30:00,"Chelsea - Liverpool, 1 - 0",1612,Liverpool,Chelsea,2H,352.58004900000014,Pass,Cross,96,93,100,13,402|801|1802,Right|high|not accurate
249635412,346101,Trent Alexander-Arnold,England,2500082,2018-05-06 15:30:00,"Chelsea - Liverpool, 1 - 0",1612,Liverpool,Chelsea,2H,1160.0223969999997,Pass,Cross,72,92,90,53,402|1802,Right|not accurate
249635422,346101,Trent Alexander-Arnold,England,2500082,2018-05-06 15:30:00,"Chelsea - Liverpool, 1 - 0",1612,Liverpool,Chelsea,2H,1209.1121279999998,Pass,Cross,78,97,90,72,402|1801,Right|accurate
249635591,346101,Trent Alexander-Arnold,England,2500082,2018-05-06 15:30:00,"Chelsea - Liverpool, 1 - 0",1612,Liverpool,Chelsea,2H,1946.203434,Pass,Cross,72,84,88,52,402|1801,Right|accurate
